valid,urgent,aircraft,report,turbulence,atrcc,fl,lat,lon,date,station,time,wind_speed (kt),RH,wind_dir (deg)
2004-01-22 18:16:00+00:00,F,SR22,BUR UA /OV BUR-GMN130015/TM 1816/FL093/TP SR22/TA 02/WV 041046KT/TB CONS LGT OCNL MOD BLW 080 OTRW SMTH,CONS LGT OCNL MOD BLW 080 OTRW SMTH,ZLA,9300,34.20067,-118.35867,2004-01-22,BUR,2004-01-22 21:53,14.00,12.05,10.0
2004-01-22 18:16:00+00:00,F,SR22,BUR UA /OV BUR-GMN130015/TM 1816/FL093/TP SR22/TA 02/WV 041046KT/TB CONS LGT OCNL MOD BLW 080 OTRW SMTH,CONS LGT OCNL MOD BLW 080 OTRW SMTH,ZLA,9300,34.20067,-118.35867,2004-01-22,BUR,2004-01-22 22:53,15.00,12.63,20.0
2004-01-22 18:16:00+00:00,F,SR22,BUR UA /OV BUR-GMN130015/TM 1816/FL093/TP SR22/TA 02/WV 041046KT/TB CONS LGT OCNL MOD BLW 080 OTRW SMTH,CONS LGT OCNL MOD BLW 080 OTRW SMTH,ZLA,9300,34.20067,-118.35867,2004-01-22,BUR,2004-01-22 23:53,17.00,13.33,20.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 00:53,11.00,16.09,40.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 02:53,5.00,19.99,320.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 04:53,8.00,25.96,10.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 05:53,12.00,27.33,20.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 06:53,16.00,16.44,40.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 07:53,26.00,16.44,40.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 08:53,29.00,16.19,30.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 09:53,32.00,16.98,30.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 10:53,21.00,17.64,40.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 11:53,17.00,17.23,20.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 13:53,9.00,21.17,10.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 14:53,11.00,21.88,360.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 18:53,14.00,13.35,360.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 19:53,15.00,11.82,360.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 20:53,22.00,13.1,350.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 21:53,14.00,12.05,10.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 22:53,15.00,12.63,20.0
2004-01-22 19:35:00+00:00,T,SW4,BUR UUA /OV BUR360005/TM 1935/FL070/TP SW4/TB MOD-SEV,MOD-SEV,ZLA,7000,34.284010083340085,-118.35867,2004-01-22,BUR,2004-01-22 23:53,17.00,13.33,20.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 00:53,16.00,22.61,330.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 01:53,17.00,33.36,330.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 02:53,16.00,32.13,350.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 03:53,12.00,30.53,320.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 04:53,13.00,29.39,330.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 05:53,7.00,27.02,30.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 06:53,6.00,30.27,330.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 07:53,3.00,38.23,350.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 08:53,4.00,39.57,360.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 09:53,0.00,37.79,0.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 10:53,0.00,44.34,0.0
2004-02-01 01:37:00+00:00,F,B737,BUR UA /OV BUR270005/TM 0137/FL060/TP B737/TB MOD 060-070,MOD 060-070,ZLA,6000,34.20067,-118.4594349656512,2004-02-01,BUR,2004-02-01 17:53,0.00,41.2,0.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 00:53,14.00,33.1,330.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 01:53,14.00,36.96,330.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 02:53,10.00,39.72,320.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 04:53,9.00,46.28,340.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 05:53,11.00,44.31,360.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 06:53,16.00,42.72,360.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 07:53,12.00,47.68,340.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 08:53,8.00,49.64,350.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 13:53,11.00,40.55,350.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 15:53,0.00,40.55,0.0
2004-02-05 03:35:00+00:00,T,PA31,BUR UUA /OV BUR120005/TM 0335/FL040/TP PA31/TB MOD-SEV BLO 040/RM DURGD BUR,MOD-SEV BLO 040,ZLA,4000,34.15899995832996,-118.2714049799346,2004-02-05,BUR,2004-02-05 17:53,0.00,35.54,0.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 02:53,4.00,26.93,40.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 03:53,3.00,35.04,330.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 04:53,0.00,42.72,0.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 06:53,0.00,40.55,0.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 07:53,0.00,47.36,0.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 09:53,0.00,49.19,0.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 10:53,0.00,47.05,0.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 18:53,16.00,15.85,330.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 19:53,16.00,22.1,320.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 20:53,11.00,19.61,320.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 22:53,9.00,21.01,320.0
2004-02-07 22:23:00+00:00,F,C172,BUR UA /OV DARTS/TM 2223/FL065/TP C172/TB MOD/RM 6 E BUR,MOD,ZLA,6500,34.20067,-118.35867,2004-02-07,BUR,2004-02-07 23:53,13.00,22.52,320.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 00:53,14.00,26.9,320.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 01:53,15.00,34.09,330.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 02:53,18.00,31.03,350.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 03:53,18.00,28.89,10.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 04:53,11.00,27.82,10.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 05:21,0.00,28.48,0.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 05:53,10.00,30.04,10.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 09:53,0.00,45.48,0.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 12:53,0.00,46.41,0.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 13:53,3.00,48.39,10.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 15:53,0.00,41.74,0.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 16:53,0.00,31.96,0.0
2004-02-08 02:40:00+00:00,T,TBM,BUR UUA /OV BUR090005/TM 0240/FL090/TP TBM/TB SEV,SEV,ZLA,9000,34.20067,-118.2579050343488,2004-02-08,BUR,2004-02-08 17:53,0.00,24.6,0.0
2004-02-10 14:18:00+00:00,F,PA23,BUR UA /OV WHP-POM/TM 1418/FL055/TP PA23/TB MOD BLO 050 DURGC WHP/RM GUSTY SFC WINDS AT WHP,MOD BLO 050 DURGC WHP,ZLA,5500,34.169664999999995,-118.101715,2004-02-10,BUR,2004-02-10 02:53,12.00,15.09,30.0
2004-02-10 14:18:00+00:00,F,PA23,BUR UA /OV WHP-POM/TM 1418/FL055/TP PA23/TB MOD BLO 050 DURGC WHP/RM GUSTY SFC WINDS AT WHP,MOD BLO 050 DURGC WHP,ZLA,5500,34.169664999999995,-118.101715,2004-02-10,BUR,2004-02-10 09:53,15.00,18.34,40.0
2004-02-10 14:18:00+00:00,F,PA23,BUR UA /OV WHP-POM/TM 1418/FL055/TP PA23/TB MOD BLO 050 DURGC WHP/RM GUSTY SFC WINDS AT WHP,MOD BLO 050 DURGC WHP,ZLA,5500,34.169664999999995,-118.101715,2004-02-10,BUR,2004-02-10 10:53,10.00,19.7,10.0
2004-02-10 14:18:00+00:00,F,PA23,BUR UA /OV WHP-POM/TM 1418/FL055/TP PA23/TB MOD BLO 050 DURGC WHP/RM GUSTY SFC WINDS AT WHP,MOD BLO 050 DURGC WHP,ZLA,5500,34.169664999999995,-118.101715,2004-02-10,BUR,2004-02-10 12:53,23.00,17.79,40.0
2004-02-10 14:18:00+00:00,F,PA23,BUR UA /OV WHP-POM/TM 1418/FL055/TP PA23/TB MOD BLO 050 DURGC WHP/RM GUSTY SFC WINDS AT WHP,MOD BLO 050 DURGC WHP,ZLA,5500,34.169664999999995,-118.101715,2004-02-10,BUR,2004-02-10 13:53,21.00,17.64,30.0
2004-02-10 14:18:00+00:00,F,PA23,BUR UA /OV WHP-POM/TM 1418/FL055/TP PA23/TB MOD BLO 050 DURGC WHP/RM GUSTY SFC WINDS AT WHP,MOD BLO 050 DURGC WHP,ZLA,5500,34.169664999999995,-118.101715,2004-02-10,BUR,2004-02-10 14:53,22.00,20.87,40.0
2004-02-10 14:18:00+00:00,F,PA23,BUR UA /OV WHP-POM/TM 1418/FL055/TP PA23/TB MOD BLO 050 DURGC WHP/RM GUSTY SFC WINDS AT WHP,MOD BLO 050 DURGC WHP,ZLA,5500,34.169664999999995,-118.101715,2004-02-10,BUR,2004-02-10 15:53,17.00,20.48,40.0
2004-02-10 14:18:00+00:00,F,PA23,BUR UA /OV WHP-POM/TM 1418/FL055/TP PA23/TB MOD BLO 050 DURGC WHP/RM GUSTY SFC WINDS AT WHP,MOD BLO 050 DURGC WHP,ZLA,5500,34.169664999999995,-118.101715,2004-02-10,BUR,2004-02-10 18:53,11.00,15.35,10.0
2004-02-10 14:18:00+00:00,F,PA23,BUR UA /OV WHP-POM/TM 1418/FL055/TP PA23/TB MOD BLO 050 DURGC WHP/RM GUSTY SFC WINDS AT WHP,MOD BLO 050 DURGC WHP,ZLA,5500,34.169664999999995,-118.101715,2004-02-10,BUR,2004-02-10 19:53,5.00,14.3,340.0
2004-02-10 14:18:00+00:00,F,PA23,BUR UA /OV WHP-POM/TM 1418/FL055/TP PA23/TB MOD BLO 050 DURGC WHP/RM GUSTY SFC WINDS AT WHP,MOD BLO 050 DURGC WHP,ZLA,5500,34.169664999999995,-118.101715,2004-02-10,BUR,2004-02-10 23:53,14.00,12.4,10.0
2004-02-10 14:41:00+00:00,F,DHC6,BUR UA /OV HHR-BUR/TM 1441/FL060/TP DHC6/TB CONS LGT-MOD BUR-7N BUR,CONS LGT-MOD BUR-7N BUR,ZLA,6000,34.061755000000005,-118.34693,2004-02-10,BUR,2004-02-10 02:53,12.00,15.09,30.0
2004-02-10 14:41:00+00:00,F,DHC6,BUR UA /OV HHR-BUR/TM 1441/FL060/TP DHC6/TB CONS LGT-MOD BUR-7N BUR,CONS LGT-MOD BUR-7N BUR,ZLA,6000,34.061755000000005,-118.34693,2004-02-10,BUR,2004-02-10 09:53,15.00,18.34,40.0
2004-02-10 14:41:00+00:00,F,DHC6,BUR UA /OV HHR-BUR/TM 1441/FL060/TP DHC6/TB CONS LGT-MOD BUR-7N BUR,CONS LGT-MOD BUR-7N BUR,ZLA,6000,34.061755000000005,-118.34693,2004-02-10,BUR,2004-02-10 10:53,10.00,19.7,10.0
2004-02-10 14:41:00+00:00,F,DHC6,BUR UA /OV HHR-BUR/TM 1441/FL060/TP DHC6/TB CONS LGT-MOD BUR-7N BUR,CONS LGT-MOD BUR-7N BUR,ZLA,6000,34.061755000000005,-118.34693,2004-02-10,BUR,2004-02-10 12:53,23.00,17.79,40.0
2004-02-10 14:41:00+00:00,F,DHC6,BUR UA /OV HHR-BUR/TM 1441/FL060/TP DHC6/TB CONS LGT-MOD BUR-7N BUR,CONS LGT-MOD BUR-7N BUR,ZLA,6000,34.061755000000005,-118.34693,2004-02-10,BUR,2004-02-10 13:53,21.00,17.64,30.0
2004-02-10 14:41:00+00:00,F,DHC6,BUR UA /OV HHR-BUR/TM 1441/FL060/TP DHC6/TB CONS LGT-MOD BUR-7N BUR,CONS LGT-MOD BUR-7N BUR,ZLA,6000,34.061755000000005,-118.34693,2004-02-10,BUR,2004-02-10 14:53,22.00,20.87,40.0
2004-02-10 14:41:00+00:00,F,DHC6,BUR UA /OV HHR-BUR/TM 1441/FL060/TP DHC6/TB CONS LGT-MOD BUR-7N BUR,CONS LGT-MOD BUR-7N BUR,ZLA,6000,34.061755000000005,-118.34693,2004-02-10,BUR,2004-02-10 15:53,17.00,20.48,40.0
2004-02-10 14:41:00+00:00,F,DHC6,BUR UA /OV HHR-BUR/TM 1441/FL060/TP DHC6/TB CONS LGT-MOD BUR-7N BUR,CONS LGT-MOD BUR-7N BUR,ZLA,6000,34.061755000000005,-118.34693,2004-02-10,BUR,2004-02-10 18:53,11.00,15.35,10.0
2004-02-10 14:41:00+00:00,F,DHC6,BUR UA /OV HHR-BUR/TM 1441/FL060/TP DHC6/TB CONS LGT-MOD BUR-7N BUR,CONS LGT-MOD BUR-7N BUR,ZLA,6000,34.061755000000005,-118.34693,2004-02-10,BUR,2004-02-10 19:53,5.00,14.3,340.0
2004-02-10 14:41:00+00:00,F,DHC6,BUR UA /OV HHR-BUR/TM 1441/FL060/TP DHC6/TB CONS LGT-MOD BUR-7N BUR,CONS LGT-MOD BUR-7N BUR,ZLA,6000,34.061755000000005,-118.34693,2004-02-10,BUR,2004-02-10 23:53,14.00,12.4,10.0
2004-02-10 15:16:00+00:00,T,GLF4,BUR UUA /OV BUR/TM 1516/FL020/TP GLF4/TB MOD-SEV 002-020,MOD-SEV 002-020,ZLA,2000,34.20067,-118.35867,2004-02-10,BUR,2004-02-10 02:53,12.00,15.09,30.0
2004-02-10 15:16:00+00:00,T,GLF4,BUR UUA /OV BUR/TM 1516/FL020/TP GLF4/TB MOD-SEV 002-020,MOD-SEV 002-020,ZLA,2000,34.20067,-118.35867,2004-02-10,BUR,2004-02-10 09:53,15.00,18.34,40.0
2004-02-10 15:16:00+00:00,T,GLF4,BUR UUA /OV BUR/TM 1516/FL020/TP GLF4/TB MOD-SEV 002-020,MOD-SEV 002-020,ZLA,2000,34.20067,-118.35867,2004-02-10,BUR,2004-02-10 10:53,10.00,19.7,10.0
2004-02-10 15:16:00+00:00,T,GLF4,BUR UUA /OV BUR/TM 1516/FL020/TP GLF4/TB MOD-SEV 002-020,MOD-SEV 002-020,ZLA,2000,34.20067,-118.35867,2004-02-10,BUR,2004-02-10 12:53,23.00,17.79,40.0
2004-02-10 15:16:00+00:00,T,GLF4,BUR UUA /OV BUR/TM 1516/FL020/TP GLF4/TB MOD-SEV 002-020,MOD-SEV 002-020,ZLA,2000,34.20067,-118.35867,2004-02-10,BUR,2004-02-10 13:53,21.00,17.64,30.0
2004-02-10 15:16:00+00:00,T,GLF4,BUR UUA /OV BUR/TM 1516/FL020/TP GLF4/TB MOD-SEV 002-020,MOD-SEV 002-020,ZLA,2000,34.20067,-118.35867,2004-02-10,BUR,2004-02-10 14:53,22.00,20.87,40.0
2004-02-10 15:16:00+00:00,T,GLF4,BUR UUA /OV BUR/TM 1516/FL020/TP GLF4/TB MOD-SEV 002-020,MOD-SEV 002-020,ZLA,2000,34.20067,-118.35867,2004-02-10,BUR,2004-02-10 15:53,17.00,20.48,40.0
2004-02-10 15:16:00+00:00,T,GLF4,BUR UUA /OV BUR/TM 1516/FL020/TP GLF4/TB MOD-SEV 002-020,MOD-SEV 002-020,ZLA,2000,34.20067,-118.35867,2004-02-10,BUR,2004-02-10 18:53,11.00,15.35,10.0
2004-02-10 15:16:00+00:00,T,GLF4,BUR UUA /OV BUR/TM 1516/FL020/TP GLF4/TB MOD-SEV 002-020,MOD-SEV 002-020,ZLA,2000,34.20067,-118.35867,2004-02-10,BUR,2004-02-10 19:53,5.00,14.3,340.0
2004-02-10 15:16:00+00:00,T,GLF4,BUR UUA /OV BUR/TM 1516/FL020/TP GLF4/TB MOD-SEV 002-020,MOD-SEV 002-020,ZLA,2000,34.20067,-118.35867,2004-02-10,BUR,2004-02-10 23:53,14.00,12.4,10.0
2004-02-10 17:33:00+00:00,F,E120,BUR UA /OV BUR360008/TM 1733/FL088/TP E120/TB MOD,MOD,ZLA,8800,34.334014133344134,-118.35867,2004-02-10,BUR,2004-02-10 02:53,12.00,15.09,30.0
2004-02-10 17:33:00+00:00,F,E120,BUR UA /OV BUR360008/TM 1733/FL088/TP E120/TB MOD,MOD,ZLA,8800,34.334014133344134,-118.35867,2004-02-10,BUR,2004-02-10 09:53,15.00,18.34,40.0
2004-02-10 17:33:00+00:00,F,E120,BUR UA /OV BUR360008/TM 1733/FL088/TP E120/TB MOD,MOD,ZLA,8800,34.334014133344134,-118.35867,2004-02-10,BUR,2004-02-10 10:53,10.00,19.7,10.0
